. .
0	0
1	0
2	0
3	1
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	3
22	1
23	2
24	5
25	9
26	11
27	7
28	9
29	9
30	8
31	3
32	7
33	7
34	7
35	10
36	16
37	16
38	11
39	18
40	22
41	21
42	26
43	27
44	34
45	43
46	72
47	59
48	18
49	34
50	25
51	27
52	27
53	21
54	22
55	15
56	12
57	23
58	13
59	12
60	9
61	5
62	5
63	3
64	3
65	5
66	2
67	5
68	5
69	4
70	3
71	3
72	6
73	7
74	2
75	6
76	4
77	5
78	8
79	5
80	8
81	5
82	14
83	13
84	9
85	13
86	9
87	6
88	17
89	11
90	13
91	7
92	15
93	13
94	5
95	5
96	1
97	9
98	1
99	41
